"course_name","course_rating","course_provider","course_review_num","course_terms"
"Winning Options Trading System",8,"Udemy","5","win option trade system"
"Business Secrets: How To Buy A Business For Faster Profits",8,"Udemy","5","busi secret how to buy a busi for faster profit"
"Part-Time Entrepreneurship & Startups",8,"Udemy","5","part time entrepreneurship startup"
"How To Flip Houses & Divorce Your 9-5",8,"Udemy","5","how to flip hous divorc your"
"VBA - Introduction to VBA Macros",8,"Udemy","5","vba introduct to vba macro"
"Curso Laravel 4, framework php rapido, potente y divertido.",8,"Udemy","5","curso laravel framework php rapido potent y divertido"
"Final Cut Pro X in 6 Easy Steps",8,"Udemy","5","final cut pro x in easi step"
"Build Your Own HTML5 Video Player",8,"Udemy","5","build your own html video player"
"Get Your Sexy Back: Naturally Lose Weight & Boost Sex Drive",8,"Udemy","5","get your y back natur lose weight boost drive"
"iOS Maze Games with Swift, Sprite Kit and Designed in Tiled",8,"Udemy","5","io maze game with swift sprite kit and design in tile"
"MongoDB - Learn MongoDB",8,"Udemy","5","mongodb learn mongodb"
"HTML5 and CSS3 - Learn HTML5 and CSS3 from Scratch",8,"Udemy","5","html and css learn html and css from scratch"
"Principles of Project Management (ProjMgt)",8,"Open2Study","5","principl of project manag projmgt"
"A Beginners Guide to Technical Analysis of Stock Charts",8,"Udemy","5","a beginn guid to technic analysi of stock chart"
"How to Change the World",8,"Coursera","5","how to chang the world"
"Master Your Mind:  6 Steps to Success",8,"Udemy","5","master your mind step to success"
"Learn how to Sample for Hip-hop in Logic Pro",8,"Udemy","5","learn how to sampl for hip hop in logic pro"
"Heterogeneous Parallel Programming",8,"Coursera","5","heterogen parallel program"
"Corporate Finance - Business Finance",8,"Udemy","5","corpor financ busi financ"
"Memory Destroying Foods: And What To Eat Instead!",8,"Udemy","5","memori destroy food and what to eat instead"
"College Algebra",8,"Udacity","5","colleg algebra"
"Foundation 5 for Beginners",8,"Udemy","5","foundat for beginn"
"Learn to create custom QR codes with colour and images",8,"Udemy","5","learn to creat custom qr code with colour and imag"
"Video Compression 101",8,"Udemy","5","video compress"
"Create a Single HTML5 Resume",8,"Udemy","5","creat a singl html resum"
"Learning From Data",8,"Coursetalk","5","learn from data"
"Agile and Scrum Training",8,"Udemy","5","agil and scrum train"
"Apple Swift step by step:developing apps for iOS8 and iPhone",8,"Udemy","5","appl swift step by step develop app for io and iphon"
"Learn HTML5 & JavaScript",8,"Udemy","5","learn html javascript"
"Understanding the Origins of Crime (OrigCrim)",8,"Open2Study","5","understand the s of crime origcrim"
"jQuery Giriş",8,"Udemy","5","jqueri giriş"
"Microsoft SQL Server 2012 Certification Training Exam 70-463",8,"Udemy","5","microsoft sql server certif train exam"
"The Software Architect Code: Building the Digital World",8,"edX","5","the softwar architect code build the digit world"
"How To Make A Record",8,"Udemy","5","how to make a record"
"Beginner's guide to Flat Design",8,"Udemy","5","beginn s guid to flat design"
"Hacking Wireless Networks. Theory and practice.",8,"Udemy","5","hack wireless network theori and practic"
"Learn 3D modeling in blender in 1 hour",8,"Udemy","5","learn d model in blender in hour"
"Jump Start: Primary Medicine for Allied Health Professions",8,"Udemy","5","jump start primari medicin for alli health profess"
"Eli the Computer Guy Collection",8,"Udemy","4","eli the comput guy collect"
"Intro to Algorithms",8,"Udacity","4","intro to algorithm"
"How to Become an Online Professor: Online Teaching Jobs",8,"Udemy","4","how to becom an onlin professor onlin teach job"
"Math in Sports",8,"edX","5","math in sport"
"Creating with Canva: Design Like A Pro With No Experience",8,"Udemy","4","creat with canva design like a pro with no"
"Codename One 101 - Write Native Mobile Apps In Java",8,"Udemy","4","codenam one write nativ mobil app in java"
"Thai Language For Beginners",8,"Udemy","4","thai languag for beginn"
"Técnicas de decoracion de pasteles con crema",8,"Udemy","5","técnica de decoracion de pastel con crema"
"Project Finance Modeling for Beginner",8,"Udemy","5","project financ model for beginn"
"How To Achieve Your Dreams and Live The Life You Deserve",8,"Udemy","5","how to achiev your dream and live the life you deserv"
"Build Android Apps using C# and Xamarin Mono",8,"Udemy","4","build android app use c and xamarin mono"
"Learn Intel XDK: From Idea to Appstore",8,"Udemy","4","learn intel xdk from idea to appstor"
"Learn SEO For Wordpress Websites",8,"Udemy","4","learn seo for wordpress websit"
"How To Build A Mobile App Business Without Coding.",8,"Udemy","4","how to build a mobil app busi without code"
"Plan de empresa",8,"Udemy","4","plan de empresa"
"Composition: From Snapshots to Great Shots",8,"Udemy","4","composit from snapshot to great shot"
"jQuery",8,"Codecademy","4","jqueri"
"SEO 2.0 - Totalmente práctico y basado en casos reales",8,"Udemy","4","seo totalment práctico y basado en caso real"
"Les fondements de la stratégie d’entreprise",8,"edX","4","les fondement de la stratégi d entrepris"
"Learn to deal with bankers by understanding banks",8,"Udemy","4","learn to deal with banker by understand bank"
"Common Cents Personal Finance",8,"Udemy","4","common cent person financ"
"How To Use Twitter To Build Authority In Your Market Sector",8,"Udemy","4","how to use twitter to build author in your market sector"
"How To Become A Big Picture Thinker",8,"Udemy","4","how to becom a big pictur thinker"
"The Neuroscience of Habits",8,"Udemy","4","the neurosci of habit"
"Transform Your Inner Voice",8,"Udemy","4","transform your inner voic"
"Robot Mechanics and Control, Part I",8,"edX","4","robot mechan and control part i"
"Spanish I",8,"StraighterLine","4","spanish i"
"Subnetting Made Super Simple",8,"Udemy","4","subnet made super simpl"
"Rapid Prototyping: From Wireframes to HTML",8,"Udemy","4","rapid prototyp from wirefram to html"
"Climate Change Science and Negotiations",8,"EdCast","4","climat chang scienc and negoti"
"Facebook Advertising Boot Camp",8,"Udemy","4","facebook advertis boot camp"
"How to Build Your Own Online Business with WordPress",8,"Udemy","4","how to build your own onlin busi with wordpress"
"SEO for Videos",8,"Udemy","4","seo for video"
"Art History Prehistory to the Renaissance",8,"Udemy","4","art histori prehistori to the renaiss"
"Xcode Fundamentals: How to design a user experience in Cocoa",8,"Udemy","4","xcode fundament how to design a user in cocoa"
"Job Search On Target",8,"Udemy","4","job search on target"
"Local Video Marketing",8,"Udemy","4","local video market"
"Conversion Optimization",8,"Udemy","4","convers optim"
"Analyzing Global Trends for Business and Society",8,"Coursera","4","analyz global trend for busi and societi"
"CPD Made Easy - Personal & Professional Development",8,"Udemy","4","cpd made easi person profession develop"
"Excel: Beginner to Advanced Functions Training from ATI",8,"Udemy","4","excel beginn to advanc function train from ati"
"I """"Heart"""" Stats: Learning to Love Statistics",8,"edX","4","i heart stat learn to love statist"
"Kids Coding -Introduction to HTML, CSS and JavaScript",8,"Udemy","4","kid code introduct to html css and javascript"
"Building Great Web Back-ends with Django",8,"Udemy","4","build great web back end with django"
"Nanotechnology: The Basics",8,"Coursera","4","nanotechnolog the basic"
"Learn Python Django From Scratch",8,"Udemy","4","learn python django from scratch"
"Aboriginal Worldviews and Education",8,"Coursera","4","ab al worldview and educ"
"Principles of Economics for Scientists",8,"Coursera","4","principl of econom for"
"""""Pay Attention!!"""" ADHD Through the Lifespan",8,"Coursera","4","pay attent adhd through the lifespan"
"Learn to make 20 apps in iOS 8",8,"Udemy","4","learn to make app in io"
"Develop a Cross-platform Mobile App using Intel XDK",8,"Udemy","4","develop a cross platform mobil app use intel xdk"
"Master the ACT",8,"Udemy","4","master the act"
"Learning Search Engine Optimization (SEO) from Scratch",8,"Udemy","4","learn search engin optim seo from scratch"
"Holistic Cancer Educator Certification Course",8,"Udemy","4","holist cancer educ certif cours"
"Financial Modeling",8,"Udemy","4","financi model"
"Learn effective Article Writing ,earn money by freelancing",8,"Udemy","4","learn effect articl write earn money by freelanc"
"Valuation Bundle:Excel Modeling & Valuation & Advanced Excel",8,"Udemy","4","valuat bundl excel model valuat advanc excel"
"Learn JavaScript Through Microsoft Visual Studio 2013 Web",8,"Udemy","4","learn javascript through microsoft visual studio web"
"Digital Signal Processing",8,"Coursera","4","digit signal process"
"Financing and Investing in Infrastructure",8,"Coursera","4","financ and invest in infrastructur"
"Internet Marketing Guide: How I Generate $500-$1000 a Month",8,"Udemy","4","internet market guid how i generat a month"
"Software Debugging",8,"Udacity","4","softwar debug"
"Oracle PL/SQL 11g – Advance",8,"Udemy","4","oracl pl sql g advanc"
"History of the Slave South",8,"Coursera","4","histori of the slave south"
"Photography Projects For A Rainy Weekend",8,"Udemy","4","photographi project for a raini weekend"
"Vocabulary Bootcamp",8,"Udemy","4","vocabulari bootcamp"
"Basic Food Safety",8,"EdCast","4","basic food safeti"
"Communication Skills: Improve Your Skills in 1 Day",8,"Udemy","4","communic skill improv your skill in day"
"Crea un Programa para calmar la Ansiedad y Estrés del Perro",8,"Udemy","4","crea un programa para calmar la ansiedad y estré del perro"
"Cyberwar, Surveillance and Security",8,"edX","4","cyberwar surveil and secur"
"Build Your Own Damn WordPress Theme!",8,"Udemy","4","build your own damn wordpress theme"
"How To Promote Your Udemy Course Using Google Adwords",8,"Udemy","4","how to promot your udemi cours use googl adword"
"A Practical Introduction to Responsive Design",8,"Udemy","4","a practic introduct to respons design"
"Learning MongoDB - A Training Video From Infinite Skills",8,"Udemy","4","learn mongodb a train video from infinit skill"
"PNL: Nivel Practitioner I",8,"Udemy","4","pnl nivel practition i"
"Calvin - Histoire et réception d'une Réforme",8,"Coursera","4","calvin histoir et réception d une réform"
"Social Media Marketing Classroom",8,"Udemy","4","social media market classroom"
"Year End Planning",8,"Udemy","4","end plan"
"Yogasync.tv Fast Track Yoga - Beginners Yoga for Busy People",8,"Udemy","4","yogasync tv fast track yoga beginn yoga for busi peopl"
"Estratégias de Produtividade",8,"Udemy","4","estratégia de produtividad"
"Investigative Interviewing",8,"Udemy","4","investig interview"
"Internet Security - Protecting Laptops, Smartphones Tablets",8,"Udemy","4","internet secur protect laptop smartphon tablet"
"Developing International Software",8,"edX","4","develop inter softwar"
"Learning C# .NET - Programming for Beginners.",8,"Udemy","4","learn c net program for beginn"
"Preparation for Introductory Biology: DNA to Organisms",8,"Coursera","4","prepar for introductori biolog dna to organ"
"Scrum: un marco para el desarrollo ágil de proyectos",8,"Udemy","4","scrum un marco para el desarrollo ágil de proyecto"
"Quickbooks 2013 Training - Bookkeeping Made Easy",8,"Udemy","4","quickbook train bookkeep made easi"
"La Química Orgánica, un mundo a tu alcance",8,"edX","4","la química orgánica un mundo a tu alcanc"
"Indian Management Thoughts and Practices",8,"Udemy","4","indian manag thought and practic"
"Big Data in Excel  -  Excel 2010/2013 Power Pivot",8,"Udemy","4","big data in excel excel power pivot"
"HTML y CSS Completo",8,"Udemy","4","html y css completo"
"Google Earth for Educators",8,"Udemy","4","googl earth for educ"
"Data Analysis for Life Sciences 2: Introduction to Linear Models and Matrix Algebra",8,"edX","4","data analysi for life scienc introduct to linear model and matrix algebra"
"Introduction to Creative Writing: Getting Started",8,"Udemy","4","introduct to creativ write get start"
"Succeed Because of What You've Been Through Level 1",8,"Udemy","4","succeed becaus of what you ve been through level"
"English Common Law: Structure and Principles",8,"Coursera","4","english common law structur and principl"
"Microsoft Office 2010 - Word Excel PowerPoint",8,"Udemy","4","microsoft offic word excel powerpoint"
"Hands on Swift Language. Visual way with Light Programming",8,"Udemy","4","hand on swift languag visual way with light program"
"5 NLP Techniques To Power Up Your Life",8,"Udemy","4","nlp techniqu to power up your life"
