course_name,course_rating,course_provider,course_review_num
Write A Best Man's Wedding Speech!,9,Udemy,4
The Basics of Facebook Advertising,9,Udemy,4
CFA - CFA Level I Ethics Module,9,Udemy,4
Build Web Apps in R with Shiny,9,Udemy,4
Come diventare un SUPEREROE del Web Marketing...in 1 giorno,9,Udemy,4
FBA The Easy Way -How I Make Thousands Per Month with Amazon,9,Udemy,4
Play by Ear - Predict chord progressions by using Circle 5th,9,Udemy,4
Adobe Photoshop Training Course,9,Udemy,4
7 Days to Better Photography,9,Udemy,4
Yoga for all: Lose weight & detox to better health- 14 days,9,Udemy,4
Learn Basic Accounting – Fast & Easy!,9,Udemy,4
Make money by outsourcing local SEO to Fiverr,9,Udemy,4
World of Wine: From Grape to Glass,9,edX,4
Mastering Amazon S3 Like a Pro - The Ultimate 'How to' Guide,9,Udemy,4
Write Your Life Story,9,Udemy,4
3ds Max + V-Ray: 3ds Max PRO in 6 hrs,9,Udemy,4
"The Concepts of Spirituality - 'Karma', 'Dharma' and 'Maya'",9,Udemy,4
College Admission Success,9,Udemy,4
Learn QuickBooks Pro 2014,9,Udemy,4
MS Word 2010 Power Shortcuts To Finish Projects in Less Time,9,Udemy,4
Financial Modelling for entrepreneurs,9,Udemy,4
How to Produce a professional radio show with Ableton Live,9,Udemy,4
Cold Process Beginner Soapmaking,9,Udemy,4
SQL and Database for Analysts - Increase your team value,9,Udemy,4
You Can Beat Depression: Winning strategies that work.,9,Udemy,4
How to Start Freelance Writing,9,Udemy,4
Computational Molecular Evolution,9,Coursera,4
Essential Skills for Designers - Mastering the Pen Tool,9,Udemy,4
"Write, Illustrate and Publish Your Own Children's Book",9,Udemy,4
How to Win at IT Freelancing,9,Udemy,4
Accounting Is Easy,9,Udemy,4
Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,9,Udemy,4
Learning Adobe Premiere Pro CS6 Bootcamp with Dave Basulto,9,Udemy,4
Introduction to Java Programming for Online Learners,9,Udemy,4
Professional Development Toolkit,9,Udemy,4
Saca tu ENGLISH en sólo 4 horas y en 4 sencillas lecciones,9,Udemy,4
Build Your Personal Brand In 8 Easy Steps - Module 1,9,Udemy,4
JavaScript - Absolute Introduction for Beginners,9,Udemy,4
Tumblr Marketing: How to Make Money Blogging on Tumblr,9,Udemy,4
Le MOOC Analyse financière,9,First Business MOOC,4
Japanese In Context - Elementary Japanese Course,9,Udemy,4
SEO Training,9,Udemy,4
Complete guide of Cleaning a Digital Camera Sensor,9,Udemy,4
Mastering Glazing Techniques in Watercolor,9,Udemy,4
VLSI CAD:  Logic to Layout,9,Coursera,4
Curso SEO,9,Udemy,4
Dress Up Your Songs Like a Pro with these 2 Harmony Rules,9,Udemy,4
The Book: Book Sleuthing: What 19th-Century Books Can Tell Us About the Rise of the Reading Public?,9,edX,4
Interpreting Financial Statements,9,Udemy,4
Closet Clarity-edit your wardrobe in 4 easy steps,9,Udemy,4
The Ultimate Note Taking System,9,Udemy,4
Simplify Life! Exceptional Task Management with Wunderlist 3,9,Udemy,4
Designing the Perfect Brow,9,Udemy,4
Vocal Recording: A Complete Production Guide,9,Udemy,4
Systems Thinking Demystified,9,Udemy,4
The Convincer - How to Convince Anyone About Almost Anything,9,Udemy,4
Diabetes (and Blood Sugar Issues) Healed Naturally,9,Udemy,4
Aprende Dibujo Artístico fácilmente,9,Udemy,4
Creativity Gateway: How to Enhance Use of Creative Thinking,9,Udemy,4
"Jazz Guitar: So, What's the Big Deal?",9,Udemy,4
Framing: How Politicians Debate,9,edX,4
Google AdWords: Structuring & Optimizing For Maximum Profit,9,Udemy,4
Fundamentals of Music Theory,9,Coursera,4
What is Clinical Depression?,9,Udemy,4
Learn MySQL Database In Under an Hour,9,Udemy,4
Serbian 101,9,Udemy,4
Mi hijo no duerme,9,Udemy,4
How to Create and Package an Information Product,9,Udemy,4
Photoshop 101,9,Udemy,4
Market Positioning for Freelancers & Small Business Owners,9,Udemy,4
Transforming Education with Google - Gmail and Calendar,9,Udemy,4
"Change Your Thinking, Change Your Life",9,Udemy,4
"30 Days to Go Green: Transform your life, health & happiness",9,Udemy,4
Stress Turnaround: A 7-Week System for Work/Life Success,9,Udemy,4
Visuell identitet,9,Udemy,4
Medical Language for Allied Health Professionals,9,Udemy,4
Six Figure Secrets Revealed,9,Udemy,4
Wedding Videography,9,Udemy,4
The Age of Sustainable Development,9,EdCast,4
Aprende a invertir y deja que tu dinero trabaje para ti,9,Udemy,4
The Game Theory - John Nash,9,Udemy,4
Create a Savvy Budget that Sticks,9,Udemy,4
Beyond Article Marketing: 10 Marketing Magnets in 1 Article,9,Udemy,4
Wordpress Desde Cero,9,Udemy,4
Forex Foundation Course (FFC),9,Udemy,4
Photoshop & Digital Photography,9,Udemy,4
Marketing Your Mastery,9,Udemy,4
Wing Chun Sil Lim Tao - M4 Street fighting,9,Udemy,4
Adapt Your Screenplay into a Kindle Novel - Make Money,9,Udemy,4
Winning User Experience Design,9,Udemy,4
Meditation for the Hustling Entrepreneur,9,Udemy,4
Truss Analysis in 7 Easy Steps,9,Udemy,4
Career Development - Get the BEST Job Evaluation EVER!,9,Udemy,4
Writing for Children,9,Udemy,4
Learn Microsoft Excel 2010 by Example,9,Udemy,4
Solve problems faster with Strategy Theories,9,Udemy,4
jQuery Basics,9,Treehouse,4
Reinvent Yourself: Unleash Your Creativity,9,edX,4
Marketing for Translators,9,Udemy,4
Lessons from Ebola: Preventing the Next Pandemic,9,edX,4
Learn TestNG testing Framework from Scratch!,9,Udemy,4
"Dominando Joomla 3.2 Paso a Paso, Fácil y Rápido",9,Udemy,4
Just Chords Piano: Piano and Keyboard made easy,9,Udemy,4
Draw All Your Own Game Art with Adobe Flash,9,Udemy,4
Principles of Synthetic Biology,9,edX,4
Discover Freemind Mind Mapping Software,9,Udemy,4
The Digestive Health Blueprint:  30 Day Gut Repair Manifesto,9,Udemy,4
The Book as iPad App,9,Udemy,4
Foundations of Development Policy: Advanced Development Economics,9,edX,4
Twitter Marketing Best Practices & Analytics for Business,9,Udemy,4
Twitter for Business,9,Udemy,4
Microsoft Excel 2010 (Français - débutants/avancés),9,Udemy,4
How to Shoot Portraits on a Budget with Off-Camera Flash,9,Udemy,4
Cognitive biases: learn to master decision-making,9,Udemy,4
SAP Project Lifecycle,9,Udemy,4
Tap Into smooth jazz cocktail sound in piano bar music,9,Udemy,4
5 Fast Ways to Speak English Today - ESL Learn Conversation,9,Udemy,4
Advanced WordPress Plugins - A comprehensive guide for all,9,Udemy,4
Fitofarmacognosia Nivel 1,9,Udemy,4
How to Use Git and GitHub,9,Udacity,4
Axure RP Pro for Total Beginners,9,Udemy,4
Microsoft SharePoint for Developers – Fundamentals,9,Udemy,4
Mixing Music: Learn how to get an awesome sounding drum mix!,9,Udemy,4
ANSYS FLUENT [2015]: $5000 a month from Projects !,9,Udemy,4
Kids Coding - Beginners CSS,9,Udemy,4
Healthy Eating:  Beyond the Diet Hype,9,Udemy,4
Fuma Sólo Si Quieres,9,Udemy,4
Forex 2 Freedom: Price Action Trend Trading,9,Udemy,4
Advanced Microsoft Access 2010 Tutorial,9,Udemy,4
Certified White Hat Hacker Level 2,9,Udemy,4
Automating and Speeding Up Web Development (With Gulp),9,Udemy,4
5 Ways to Jumpstart an Emergency Fund,9,Udemy,4
Adobe Illustrator CS5 Introduction,9,Udemy,4
C++ for  Beginners,9,Udemy,4
Women and the Civil Rights Movement,9,Coursera,4
Asp.Net And Ado.Net From Scratch,9,Udemy,4
Rapid Kindle Book Creation For Beginners.,9,Udemy,4
Designing for Productivity in the User eXperience,9,Udemy,4
Igniting Student Interest in STEM for Middle School Teachers,9,Sally Ride Science,4
Language Revival: Securing the Future of Endangered Languages,9,edX,4
"Overcoming Life's Challenges, Are you hanging off the Z?",9,Udemy,4
Social Media Monitoring,9,Udemy,4
Learn to Make Bath and Body Products,9,Udemy,4
Easy Market Planning,9,Udemy,4
Mastering Macro Photography,9,Udemy,4
How to Buy Your First Home,9,Udemy,4
Curso de Iniciación a la Arqueología y SIG,9,Udemy,4
How to Pitch the News Media,9,Udemy,4
Fundamentos de programación con PHP y MySQL,9,Udemy,4
Physics 1 for Physical Science Majors,9,Coursera,4
Understand Finance. The Easy Way,9,Udemy,4
Bartending with Bobbi - Online Bartending School,9,Udemy,4
Take Control of Your Money in Less Than 24 Hours!,9,Udemy,4
Make Powerful Presentations with Simple Story Structure,9,Udemy,4
Power Point 2013: Switch from Beginner to Advanced,9,Udemy,4
How to Start a 90% Automated Online eCommerce Business/Store,9,Udemy,4
Excel Secrets - How To Use Excel Correctly. With No Errors.,9,Udemy,4
Mastering Modbus RS485 Network Communication,9,Udemy,4
How to Increase Audience Engagement with Your Facebook Post,9,Udemy,4
Human Anatomy,9,edX,4
Game Development and Coding for Children,9,Udemy,4
"Gain Weight, Build Muscle and Increase Energy",9,Udemy,4
Introductory Sport Psychology,9,Udemy,4
Write a Non-Fiction Book in 4 Weeks,9,Udemy,4
Pass Microsoft Tests and Get Certified!,9,Udemy,4
Build a file hosting/sharing site in less than 2 hours,9,Udemy,4
Paint this EASY & COLOURFUL Watercolour to be admired by all,9,Udemy,4
Técnicas Mente-Cuerpo de Transformación del Estrés,9,Udemy,4
Prototipado rápido animaciones e interacciones web y móvil,9,Udemy,4
Adobe Premiere Pro CC for Final Cut Pro 7 users,9,Udemy,4
"Society, Values and Learning - An Indian Perspective",9,Udemy,4
Music Composition 1,9,Udemy,4
How to Write Short Stories,9,Udemy,4
Remember Names and Faces,9,Udemy,4
Speak Japanese Fluently - Master Conversational Japanese,9,Udemy,4
Master Calendar Spreads with this live trade on Gold (GLD),9,Udemy,4
The Art of Structural Engineering: Bridges,9,edX,4
Poetry in America: Whitman,9,edX,4
OneDrive,9,Udemy,4
Understanding the basic elements of photography,9,Udemy,4
How to Smartoutsource Your Virtual Assistant,9,Udemy,4
Grow Your Business with Feng Shui,9,Udemy,4
Matemática Financeira,9,Udemy,4
30 Amazing Days of HTML and CSS Learning,9,Udemy,4
Excel Formulas & Functions - In depth,9,Udemy,4
Web Technology for Entrepreneurs,9,Udemy,4
"Learn Massage For Lovers, Friends And Family",9,Udemy,4
Making Money Online With List Building Telesummits,9,Udemy,4
Content Marketing: Squirrly Academy,9,Udemy,4
Step-by-Step WordPress: Basics and Beyond,9,Udemy,4
Learn to Create Advance Responsive Websites With Bootstrap,9,Udemy,4
Javascript The Beginners Guide,9,Udemy,4
Analysis of a Complex Kind,9,Coursera,4
Buyer Personas - User Focused Strategy,9,Udemy,4
Science in Art: The Chemistry of Art Materials and Conservation,9,edX,4
Introducción a la biomimética,9,Udemy,4
Responsive Web Design with HTML5 and CSS3 - Advanced,9,Udemy,4
Learn to Care & Support People Experiencing Mental Illness,9,Udemy,4
An Introduction to Medicine,9,Oxford Royale Academy Prep,4
Practical SQL Reporting with SSRS,9,Udemy,4
Excel VBA (Macros) with Projects,9,Udemy,4
Become an Expert 3D Games Developer/Artist/Animator,9,Udemy,4
"Mechanical Behavior of Materials, Part 1: Linear Elastic Behavior",9,edX,4
After Effects Esencial,9,Udemy,4
How to Make a Custom Graphic,9,Udemy,4
Trading Stocks Successfully - Ten Primary Reversal Patterns,9,Udemy,4
Learn C#: Make a Databased App with Entity Framework,9,Udemy,4
Adobe Premiere Pro CC Tutorial - MasterClass Training,9,Udemy,4
Complete Do Your Egg Radiant Meditation -  Clear Your Aura,9,Udemy,4
Healthy Homemade Salad Dressings,9,Udemy,4
Create Awesome Online Presentations With reveal.js,9,Udemy,4
Restaurant Marketing - The Basics,9,Udemy,4
Intro to Psychology,9,Udacity,4
Microsoft Word for Authors: Write a Novel,9,Udemy,4
Google Hangouts for Business - Your Blueprint for Success,9,Udemy,4
Oracle SQL - Introduction to Oracle SQL,9,Udemy,4
Optimal Business Decisions using Excel Solver,9,Udemy,4
Learn Traditional Origami - Video Tutorials & Resources,9,Udemy,4
Edición y postproducción de un spot con FCPX y Motion 5,9,Udemy,4
The Entrepreneur's Game Plan,9,Udemy,4
Create Drama with Secondary Dominants & Fun Walking Basses,9,Udemy,4
Portrait & Beauty Retouching with Adobe Photoshop,9,Udemy,4
Food Intuition: Make food an easy part of your life!,9,Udemy,4
7 Days to Living Your Yoga Practice!,9,Udemy,4
Hire A Virtual Assistant & Liberate Your Life,9,Udemy,4
Prepare Your Business For Action,9,Udemy,4
CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery,9,Udemy,4
Oracle Applications R12 Inventory - Advance,9,Udemy,4
Use the Magic Multiple Moving Average Forex Trading system,9,Udemy,4
Create a WordPress website for your creative business,9,Udemy,4
Getting [to] the Great Landscape (Hiking for Photographers),9,Udemy,4
Cambia tu Banda Sonora,9,Udemy,4
"Mobile and Web Rapid Prototyping - interaction, animation",9,Udemy,4
iOS 8 App Development for Beginners,9,Udemy,4
Grow Your Business with a Strategy,9,Udemy,4
Learn How to Create a Wordpress Blog in 1 Hour,9,Udemy,4
How to Calm Your  Mind - The Art of Mindful Relaxation,9,Udemy,4
Knockout JS from scratch,9,Udemy,4
Straddles and Strangles - Volatility moves in any direction,9,Udemy,4
Dreamweaver + PHP + MySQL,9,Udemy,4
Oracle Business Intelligence Enterprise Edition (OBIEE) 11g,9,Udemy,4
12 Weeks to Fat Loss-Krank Systems At-Home Fat Loss Program,9,Udemy,4
Watercolour painting for Beginners,9,Udemy,4
Marketing Ps - Promotion and PR,9,Udemy,4
Programming for Kids - How to Make Coding Fun,9,Udemy,4
Cook Paella and Valencian Rice like a Master Chef,9,Udemy,4
Happy Hips and Hamstrings Yin Yoga,9,Udemy,4
Ten Premodern Poems by Women,9,Stanford Online,4
Hacking Online Dating,9,Udemy,4
Developing video story-lines,9,Udemy,4
Oracle SQL 11g - Fundamentals,9,Udemy,4
Learn Excel Pivot Tables in Under 3 Hours!,9,Udemy,4
Cultural Anthropology,9,StraighterLine,4
Parenting Without the Fights,9,Udemy,4
Software Security,9,Coursera,4
Sales Performance Tune-up Part 1,9,Udemy,4
Sales training- The Power of NO defense sales system,9,Udemy,4
Successfully Promote Your Book,9,Udemy,4
KickStart Your Metabolism!  Your 14-Day Get Fit Guide,9,Udemy,4
eBay Selling Your Way To Fast Cash - How To eBay,9,Udemy,4
Beginners Adobe Illustrator CS5 Tutorial,9,Udemy,4
Mastering Keynote Presentations,9,Udemy,4
The Ultimate Android Lollipop Tutorial - From Novice to Pro,9,Udemy,4
Take Charge of Your Sales Career,9,Udemy,4
"Real World, NO BS, Marketing Strategies for Photographers",9,Udemy,4
Microsoft Visio 2010 Training Course,9,Udemy,4
GRE and GMAT Math - So Easy a Child Could Do It,9,Udemy,4
Microsoft SQL Server 101,9,Udemy,4
The Complete Fundamentals of Fitness and Health 101,9,Udemy,4
Indian Management Ethos and Practices,9,Udemy,4
Paint this easy Watercolor to be admired by family & friends,9,Udemy,4
Massage with Hot and Cold Stones,9,Udemy,4
Kindle Ebook Self-publishing: Publish & Sell Books on Amazon,9,Udemy,4
Perdre son accent et ameliorer sa prononciation - Niveau 2,9,Udemy,4
"Create, Update and Manage Your Own Website Using Drupal 7",9,Udemy,4
Learn How to Manage Anxiety,9,Udemy,4
Learn VB.NET with Microsoft Visual Studio 2013,9,Udemy,4
Acupressure and Meridian Massage Techniques (CEU),9,Udemy,4
A Beginners' Guide To Using SketchUp 3D Design Tool,9,Udemy,4
The Ultimate Microsoft Excel 2010 Training Course,9,Udemy,4
The Most Important Feng Shui Area for Business!,9,Udemy,4
Excel 2013 Course- Everyday Excel Users + CV/Resume Job Tips,9,Udemy,4
Work at Home...No Scams!,9,Udemy,4
The Small Biz Doers' Guide to Small Biz Accounting,9,Udemy,3
Introduction to CodeIgniter,9,Udemy,4
"Learn Scratch Programming: Fast, Easy, and Fun!",9,Udemy,3
Learn To Attract More Luck In Your Life Using NLP,9,Udemy,4
"Video Compression for Web, Disc and PC/TV/Console Playback",9,Udemy,4
How to  Bake Real Artisan Bread,9,Udemy,4
Learn Jamaican Dialect in 5 Lessons,9,Udemy,4
Minute Taking at Meetings,9,Udemy,4
Professional Audio Equalization Techniques and Tips,9,Udemy,4
Easy Copywriting: Write HOT sales letters in 2 hours or less,9,Udemy,4
Excel VBA Course - Automate Repetitive or Complex Tasks,9,Udemy,3
Asana Training for Virtual Teams,9,Udemy,3
How To Flex Your Spine And Get Dramatic Results -Yoga Strap!,9,Udemy,3
Become a Professional Graphic Designer,9,Udemy,3
Hacking Perception: Magic Tricks with Coins,9,Udemy,3
College Application Essay Essentials: 10 Step Course,9,Udemy,3
Info Marketing Classroom - Kindle and Beyond,9,Udemy,3
Aprende Git completo - Pasa de cero a experto fácilmente,9,Udemy,3
Office 2010 New Features,9,Udemy,3
Make Money Selling Domains (Investing),9,Udemy,3
Amazing Reports and Data Analysis with Excel PivotTables,9,Udemy,3
Applied Cryptography,9,Udacity,3
Creativity & Entrepreneurship,9,edX,3
"Introduction to Philosophy: God, Knowledge and Consciousness",9,edX,3
Master en Inteligencia Emocional y Soft Skills YPD,9,Udemy,3
English Pronunciation I: Consonant Sounds,9,Udemy,3
Learning Apple Mac OS X Mountain Lion (10.8) Tutorial Video,9,Udemy,3
The 1-Minute Meditation,9,Udemy,3
Happiness Unmystified - Your Guide to Nowfulness,9,Udemy,3
How to Toughen and Tone Your Body with My Thera Ball Tricks!,9,Udemy,3
"How to make $3,467 monthly using my online business basics!",9,Udemy,3
Product Design: The Delft Design Approach,9,edX,3
Anyone can edit videos: Movie Maker,9,Udemy,3
Custom Easy Apps From Scratch,9,Udemy,3
Friendly Italian: learn the basics in less than 1 month,9,Udemy,3
MASTER 3D: All It Takes To Master SketchUp,9,Udemy,3
Seeds 4 Change:  A Path to Health and Healing,9,Udemy,3
Be a Jedi Master of Internet Marketing in 2014 All Inclusive,9,Udemy,3
How To Shoot Outstanding Video Using Your Android Device,9,Udemy,3
An Introduction to English Grammar,9,Udemy,3
Bailar flamenco por tangos - Coreografía baile completo,9,Udemy,3
WordPress Security Tricks Hackers Don't Want You To Know,9,Udemy,3
Law of Tort in 90 Minutes: A Fast Track Course,9,Udemy,3
Pinterest Piggybank,9,Udemy,3
CRUSH IT! with Christianity (201): Victorious Living,9,Udemy,3
Set Theory: A Brief Introduction,9,Udemy,3
Networking: Essential Business Skills To Gain More Clients,9,Udemy,3
Learn How to Create a Website for your Small Business,9,Udemy,3
Wordpress Plugin Development for Beginners,9,Udemy,3
How To Rap And Freestyle For Beginners,9,Udemy,3
The Essential Guide to Adobe Digital Publishing Suite,9,Udemy,3
"Social Media Marketing: Pinterest, Linkedin and Youtube",9,Udemy,3
Diseña Conexiones metálicas como un experto ya!,9,Udemy,3
Joe Moreira Brazilian Jiu-Jitsu - Course Number 1,9,Udemy,3
40 Hour Transformational Yoga Training and CEU Video Course,9,Udemy,3
Product Management: Product Market Strategy,9,Udemy,3
You and Your Ego,9,Udemy,3
